(9036692625718637989, 7447541795124960073)
(2948391505683151309, 963049537081961716)
(6785678189295608489, -6973326158534996840)
(-7128175457787659627, -8726109590614192924)
(-6072733950690604634, 1478462511233765125)
(7055821541498295252, -8076516809941810725)
(7518125993590014255, -4204010344371645199)
(5692952777335512014, -7160395854102756618)
(-3742304091377481557, -8280971111256888908)
(-6844994954122549431, -8281682402558141893)
(-3000453644493654086, -9144126026850017097)
(-3509660635059658597, -4393317793902286266)
(-8705953835097280900, 782099389909217199)
(-6234106241536962186, -3590992636541977798)
(6303362775695470980, 7653041319840781170)
(-5840524633393176332, -2850959075523514630)
(3661488872495709193, -8668514587397137911)
(3565494901159741209, 844680071309797607)
(-4705675415844709653, 2390429848058148129)
(114185908457985674, -8758746257169685433)
(6934510842610535021, -943463137216221544)
(-1618674722367827062, -3321672593094464036)
(-3293557258863108647, -6918673130563542571)
(3208872852121241025, 5892000417740407695)
(2886977367221859155, -4338098051293402417)
(8962368091649811459, -3528188714398654429)
(-5661108638977094898, -7474585254007368844)
(5762387572491947820, -5003420422875384212)
(-6377545314091043886, 6831547982539469135)
(-5898493084664810257, 7646077134815699854)
(-4616565881581588832, 6241299832668812401)
(1717578534709198640, -771854837457482715)
(-9039247816054881241, 596788094592270788)
(-4048564270547826485, -3588463593908454422)
(-2145741518729812113, 2310920583245004593)
(-5148896045104855907, 6772419955745313575)
(2320822216123546990, 1934766882313093414)
(-4232457816115292710, -1127040441452362598)
(-532050494650821995, -3747791560393456797)
(-4222771637486107015, 8064249722338356313)
(6790553490373246408, 3142481457436530788)
(7668721030295863610, 71915162510736481)
(-6964989651868906197, 5344702547699185343)
(249508778315090413, 3935647694969292579)
(171182456999299039, 7896827577094808862)
(4955114137310647191, -6015557183654220059)
(4323955545917750018, -578383727448527528)
(8712568409452067514, -4076976153443246339)
(3152636183656794216, 6875103177908713039)
(5311729811169542899, -5789503570146772264)
(-5812837569244771535, 5734893921228466631)
(-9120305292542243630, 3237266177706245862)
(8754197075742035351, 1717551331422506244)
(-1465377227055854057, -5697883011265202309)
(-9146916647399639613, 3063505501536355068)
(8407449891467123891, -8300755857791394590)
(-127973014240008390, 2328167725504473776)
(1900141910609814489, 8854675878469995891)
(-2143451080450778492, -3670978452179799592)
(5173985524290158270, -121644399015257661)
(-6012756006841331671, -214670031324412895)
(-5181085833267435183, 2380596201655820998)
(-1746741588284886283, -5524876027832171726)
(8165333915661107938, -6953641856210910990)
(4296742048919406400, 2944616694957304917)
(8517712627945152926, -8182952654849502495)
(-7122841465245904695, -8605699877465772310)
(1557926552411777862, 6134757529801316285)
(-8438257674676224475, 1784535270086511423)
(6720479897494824559, 6146820558677750749)
(2087956582162083645, 4900960711262623848)
(7525177865818584306, -8459552594278655428)
(8591141251318619557, -2807263058475104801)
(1759752807245039008, -7686141938267387490)
(4006379939964695146, 1349261460340900653)
(6580249876774739153, -8750648732926094783)
(-4913224040447936919, -7106205671029499481)
(4178542968581590623, 6748101511785936985)
(-6551241282420869530, -4326248901593641194)
(2695582278356818731, 7745590221137316278)
(-5107340446985900158, 1252143778946142306)
(-4949157830037813299, 3169756663371560939)
(-4060312931379082274, 7985330363971542773)
(-6255341175349601117, -1304072783103818007)
(1443283375613048610, 1209782303173096899)
(-250729919234244407, -1562399843114584518)
(-351561016429955121, -6856347175060180076)
(1197045097231136483, -8063268561374616292)
(-5294841923227378147, -3318766920607900386)
(-249103403001616310, -4332370824253058773)
(-8720165728703135722, 1435090625980337856)
(-7991647929748538334, 3445927353736179748)
(-8040190084945697748, 6018045203877095773)
(8094733629992214193, -3930725051963876955)
(-8777302194960855294, -6070735043466513486)
(5672975268734839851, 8395779674648127991)
(-279972587003448686, 7969409770284615742)
(-3626001996226545647, 2282409734583909064)
(5734726223141466338, 344174960915740139)
(-6676900878259188541, -5291637211509165128)
(-6187120680393436651, -1652909582568937860)
(5724221319815901042, 4689535667363926260)
(8368826722547728432, -8313478517535143891)
(-3314698329066971125, 5386768466713158887)
(159514529779271684, -574665920303456585)
(1622918021096899912, 6064164457016250974)
(63890216226962149, 7861385810276558963)
(5703857922098442236, 1090486055821232589)
(6257447158789691161, -2224391831231428045)
(-7096301296645673025, 3632541741294861915)
(1984439518470999103, -7382646344704097761)
(8126010256405536942, 2827028273769581174)
(107741678026462603, -390364416368999493)
(-4958485784977680564, -3352072779473323187)
(3931681053841716688, 2424427639800331296)
(-6929993124410947509, -820220827537120694)
(-4938389947312563560, 5461654781182107383)
(-5068703164611742437, -554515704217634387)
(-1964563129003223988, 1505069151439255228)
(-8138473536163999092, 2421288086090496213)
(4832771939660841955, 7652374235811515934)
(-2214483690088242012, 7644152942471630277)
(-5305945992837957257, -585317374542603501)
(4453354542975999168, 6568088299976506500)
(7283400062761657233, 6220667182480736737)
(4100541675446574168, 5000884796233681343)
(242902839735656968, -4960941764897485574)
(-1929904735306297793, 7247056509131250191)
(6093446476397362219, 4736561646236894723)
(-2577916245767536936, -3825444755179203564)
(6987256314991119609, -8515781711787115238)
(3332377007672893156, 204354724420929808)
(3794046240942441917, -8427470507157177871)
(-1120420915160356591, -4060620267018337137)
(-6619951184065586274, 2451341976542141518)
(-7017796848200480478, 8490868297121848656)
(3557232100792245804, -1419927032440946917)
(-4216306097857297242, -3283876776059250226)
(-4781077294555227315, -8512119082837393579)
(262740659050902730, -5049439690866779960)
(3372370564627923161, -8407958629079977356)
(4099817186173963867, -7369727775207345203)
(-8565006665141009497, 6704919742155418744)
(5673345950893792006, -6840199877731894954)
(2532447712123333064, 151068566521460591)
(-6374815999726591629, -7406724735725974650)
(3667235731489578074, -4018502430406857504)
(4471153513156679493, -7756599733345968043)
(1967426014522410937, 5123095135507524981)
(-1330424692607284636, -3235420016002141054)
(1614266086826817185, -1574443974440370024)
(-5385255107094338515, -1928298599308564969)
(-9101678669904592394, 6475072980959729566)
(-3488640101716338199, 7688685885587628472)
(-8373288212773640506, -2486893478976051655)
(-7371166411998554541, 1901393612957099786)
(-3642577233110826207, -1290196158858624485)
(-8056024364234382807, -5778177827999395796)
(-2946059294436448165, 1833500356132540881)
(2634403910018470268, 1518771117580126713)
(-4855593539864684284, -4754849560603503654)
(2556764863329602464, 5189658160274655064)
(4489505788831213599, 5701057181683517965)
(-3038292748799681498, 8578449765585932372)
(5410867871914708047, 5750563649058143876)
(-6992482149768230871, 5966224081103733650)
(8619482178527889584, 7420120249729157649)
(5927688646255202010, 3908342548841421084)
(1131340766607310065, -1526000087613840425)
(-5085881834998871773, -2685950284276400014)
(-7390258245125793875, -939038604707678404)
(5765699608058234258, -1446617272936196183)
(-360668355438381640, -6453434814919715714)
(1857505491859163025, 43836155779328426)
(-546299953135142679, 1807393589213008587)
(8480053898251952955, 303497730668281724)
(400215882014132089, 7276218378177502510)
(5618682480612671183, -713412629701162524)
(-4532274007469078758, 6391837822018676835)
(3367278393757339944, 7873807440242890023)
(4351307736573697079, 4543314681307850511)
(-952437136837359017, -7536671110837495014)
(1085876095646220999, -4227017129200536762)
(2025733870765923418, 3113277576733161162)
(-4969444443862938276, -1041510044024074326)
(4885590006759186, 7158061411132619705)
(28584517432326738, -8599213521681961281)
(1052531253740820278, -5759505549771115331)
(4211561611305584083, -2601913756472156755)
(-5948549861667318362, 5764350807710872354)
(4286601290178776916, 7455800741334606801)
(-8219864744197302496, -2348223175937824379)
(-5228599192191906777, 4423012563771461221)
(9089159667722375323, -7725770394489223347)
(-506736749539018254, -144457887482254710)
(-4853338399949637583, -8600323455589957634)
(-2707696074126232354, -2818128286604642377)
(-4504862683641171495, 2425967661013163542)
(5108284308337816249, 4803118855887430751)
(-7736829541361972810, 7906803075163143009)
(-5451291572078362557, -8474422439518341523)
(-5050406051572002962, -4990909446766356111)
(-6436796232051754376, -1769200049460493492)
(-7346479900642995015, 5263952373014856819)
(4801281398757819128, 3202855018283990888)
(-137481570485726147, 1578144759846583525)
(2937381881883227826, 2459486518631485192)
(-6896000914069837124, 4852610102726156011)
(4735111527255482368, 6277051911392762736)
(-730212192873634687, 1193672508647408469)
(-8356791622145602174, 5120116389179811111)
(-689396468598863946, -7155517546041873618)
(1589183558463799223, -4271518125672265647)
(6409428550511116510, -8002455783489656854)
(5819843099462536927, -5009220883537013113)
(-6212411486754221753, 4848108934224429341)
(4184853720428940295, -6241492452240365735)
(4934649153190058508, -8858826614492011759)
(424770611952934479, 2092159854644055504)
(4958249180172346100, -6860347238173246889)
(1923480130578023427, -1895344185846463446)
(4628241020934830164, 2631493492921340452)
(-3510409237788713011, -7222074807473736387)
(8104966797597917206, 1270864736055896181)
(3701838019456028734, -7365749196640782200)
(-8650114616911188340, -2108754935151452845)
(6161368806317089683, -1663029901544316949)
(-2044339177600501794, -8547808297122527850)
(2177403660407436397, -3715183107146552253)
(-7198735245934306954, -5078701302206144300)
(2601852638814100261, 8826733588516012104)
(-4986528344780364259, 6351745187834713551)
(591829727444283540, 1073733899903012842)
(5278462828530316333, -5845257027086511375)
(1747303882996646904, -4536276595934219592)
(-2288885431675732373, -4709744511605388895)
(-8183225895011239659, -7392417383977335377)
(-587427582196478424, 4990988824466786223)
(-3359177764998665504, -4213071621186128358)
(-6273911497577681380, -6262050360632399815)
(6946540273356108712, -3198623127154093691)
(7604418119100878465, 2875621947873416269)
(-772473638661281540, 1050795456344868847)
(4160770961692131608, 9020917110663440977)
(5849028592195022770, 3644440941078632636)
(1288731125643027186, -765253527279340585)
(3884457569748998366, -6527575097638504210)
(-4131413315821722466, -7002198919304455281)
(-6361506211967721266, 9003999081983842459)
(-6684489124371852947, 219374168654615841)
(-6601874055072209326, 8890793169371267803)
(-8579443184044579755, -8477333310726675529)
(-450030877346844557, -7722977909449600658)
(-4555764244903724966, -7957469736593194541)
(-9161205345539577750, 1599605312623326282)
(2843056308636521473, -6417640745711781761)
(7805632887069321467, 572004297902227153)
(1558467146729837929, -3075902903957364326)
(7459835845195781130, 3763982445083269734)
(1547967618441087104, -2657494312521061982)
(-1165708409389229504, -6374576074622584438)
(-4775142356694011522, 2195373554354886602)
(-6621605551595705124, -4529055047864458490)
(-66454735904675321, -110905047744854102)
(3857034599784720962, -783939525358488323)
(-7871853583087392138, -6348929750922994164)
(-959095597371175285, 4259126238647034808)
(-8554751465751905824, 3873918619953125920)
(-7102380048020826568, -8449393501463171447)
(8873756374955904718, 2874703571662202970)
(293406873767207784, -7909441094998900784)
(8157880765202030237, 8032050408110533430)
(7824604763996316324, 430384412009702948)
(1861616939492584910, -2235944589028473999)
(5657483220558955302, 2993074826646515483)
(-8622919532277918691, -7686387813139032541)
(-7806285280431369003, 2473269610041573406)
(-1425853886078435443, 2016448731254650421)
(2625396187317195185, -2515205352082005735)
(1263818398867414677, 4311249364841453759)
(-3166704933935544156, 7030786535637131520)
(6388338458246594455, 5088136539251272445)
(511644342779068213, -3374545249021126136)
(-745804481542676568, -6089252469719883354)
(206045183520490626, -1002276598029756865)
(-6040661320628157494, -2220030068128438588)
(-6572335219225455824, 7812634133257155048)
(4767960244031936048, 5650820540376445827)
(-7652394840718593474, -6657810908306123464)
(-5431643643088718539, -436636889224686505)
(-7173198633404245629, -1117932612320432408)
(-3811666403743610511, -5831851918344679377)
(-2996953108676822793, -4290737390905255966)
(4462654611930736015, 4074961122277425693)
(52579343674799871, 3623510009047716473)
(377638212778801694, -1653122850702506684)
(-968178327361442857, 6254876721500146498)
(-4250757383756410856, -8684090894232467420)
(-4314647372589584289, -579989834382495360)
(-9205477841502143147, 7544396941304714899)
(-6436195091248504236, -8458942892843980621)
(7576537495440394949, -2446089537949041483)
(3821008758711508202, 591438541886932162)
(8060697428593317281, -7234885205329367205)
(2982737812753520150, 6976444365419315684)
(2286027383965860565, 1386201699770958940)
(3206506668850377969, -34625728172367712)
(-9157456264422010268, 2208881985452834292)
(1113727021002067338, -3266234177269368818)
(3833257425233201454, 8255979210190295984)
(4945262641828251071, 5063067646054190028)
(-422653560085763156, 2558207888971633267)
(-3011916268157865265, -5410339882145215609)
(-4479224373851456380, -182153176159086864)
(5082021617131349455, 1462456870317484779)
(-853256447492969715, -6455187062841336153)
(-3716746049378187775, 988789148854086044)
(-2676702810621964617, -4672173537070634260)
(-8770805457116566373, -5502767620662385640)
(4488271126307631957, -2207016018255677400)
(-4165973991224686031, 4745505962435668009)
(4036938042633717152, 2051884503055909742)
(-3219755403714193302, -2436951037856269772)
(4142632460463781759, 6870358800879645330)
(-5775087708497788101, -7790062079783931256)
(-2218305573330339603, 681519614990593424)
(-5424265574267823844, -6417821072918493711)
(-5929800696126823079, 2544129812382804019)
(-7381983541764559216, -3642091801813724428)
(624579249185529998, -2896795144306835233)
(-4215124048207317438, -6098304132833720429)
(-737322203568908547, -4865804796025279413)
(-1809725393208310243, 617738198055945422)
(8851067532191360564, 1643492203588582634)
(556659015600828068, -9203046680765521213)
(-4164696667517002222, 3436624715968899333)
(247324110808435106, 373161690874016434)
(-5747382598747240997, -2671837673124171836)
(8926444481943422914, 5534187615741673435)
(9017322088545208028, 6413848686576171097)
(-3361430247238217955, 3909792027585180053)
(-8024541821559869332, 8996808249418967922)
(2966843593608201851, 3299233557713533693)
(-4157900518717455788, 8519561632535745630)
(-5404098886344796612, -4455271632105120991)
(1065573590213978024, -5760511395795716234)
(-1236231271070093053, -9172310061165815988)
(-5663543579190721439, 9094262427061171369)
(-8852110326450162105, 5588914137757943007)
(2448220221125609267, -1684659912524124503)
(5012165299870225402, 1095554377297933457)
(-8965546097741498066, -9171608199637661150)
(-6481611958896162305, 1754408030711451974)
(692505790059548266, 1396356844808206443)
(-8034287284259960756, 8863391133955239178)
(-6847106422142320878, -1815627538089051632)
(-8091166816896481786, -4061911663314568225)
(-1596470065963119917, 5635521514486863556)
(2729109722110662220, -4251386044334497089)
(8610706587414289522, 8195265823627966231)
(1849184852566809910, 5849804323458038763)
(5565425029491686292, -6514969119016746588)
(-1131966909837638396, 4166184683609180636)
(2895708458163469009, 439375628033141189)
(5437431960613948481, 4002817885416720677)
(2342823167217287803, -4637748021316608184)
(3055241601302009981, 1717403054352231414)
(7081532618005267126, -5754197503455995443)
(-8693637449315937064, -5536842367672293541)
(1843787384104258596, -2522112386487490492)
(-3023800232027997706, 6291667905798869169)
(2396328542413800660, -5903645455161514278)
(3593061703769704334, 5292273421918617325)
(1000582423743030017, -8302365537958565773)
(-2777229942768517308, -3058924238364372937)
(-8545489106194149795, -6144503925250159038)
(5711445477184671409, 7958525267580489566)
(7410118747971473925, -2310801465641046562)
(249222816899816272, 9041283340945020735)
(1438951638314908508, -2652044510925128475)
(-2869663603063118551, 6898951461274871158)
(-990848870689001654, 8518897971641831400)
(-8084896222903034699, -5461038883007702475)
(-2792123994741194039, 6431852785037877239)
(5338362477666443036, -4037654349999771343)
(3008163501907347683, 8815628435400554600)
(3542270603165531460, -5515087165561595635)
(6656375078345011305, -611868287788302392)
(5270951749814067231, -22590000486914967)
(797258188633785652, -8881491008548239293)
(-4177026981067319207, -2497626570778737205)
(8929303373114378553, -6137896829681371351)
(5008069557225947113, -54323811643642761)
(7052919044055294444, -1711030177551875001)
(5807705920219127739, -3290578717871081361)
(-4137040768496791474, -93652560200758491)
(-3484264017250761554, 1242463306651393608)
(-7978290981826917873, -1935739020566562202)
(2917142248607017733, -572899084812772734)
(7924876243994031855, 1885917550169360541)
(-8607724050757896884, 3741808844988925200)
(-5428190478090985817, -5166133272477046684)
(-8863193986490463551, 6575632976618883988)
(1864898161926544458, -7307440668050948545)
(4979531625260389022, 3478324411726503672)
(1551033073369345068, 2665011532104556797)
(6355941920326599215, -210478412407127543)
(-8245360580003622839, -1746498085054762681)
(-6077911024714163994, -2646761845075333432)
(3076857397720746041, -8757386697760544883)
(8851634949448050158, 5993009094390146903)
(5266192593018040355, 992030058751021836)
(-6930640184318537496, 6120316700401720554)
(2567213083059302578, 2391930599671954674)
(3009392492228893358, 7719377125221403047)
(-3211160408031697452, 5547274114406925939)
(-3058938655785855805, -8649176324290778288)
(-9055552313736939414, 3949347250382383314)
(-596680757624721245, -7318168243553234391)
(-7836545953151884187, -472786622435901386)
(2113572700412209439, 5928192262666330884)
(3839786043188697102, -8099764821277218775)
(6891264381363874683, -594653638974386993)
(-5488066475764745980, -5237689675090149920)
(1735255695210686465, 4897664423634374078)
(-6065040002340765830, 9011488141637599457)
(6145726068860849960, -1658662600972487705)
(-8884782674181282259, -7369255216328418855)
(-1686119807152285721, -1568216366614349539)
(2882495988148239432, -962948145180525742)
(-81986413348855789, 1723401697824998564)
(-1179454771716614000, -2072279558425160555)
(6021340803134139090, -2813710378729826435)
(-240292362198351297, -8235805767011664854)
(5835044700581052172, -7948270243820914739)
(-7203398833745322471, 8791967842008145298)
(5066491109018913844, 464199067708934923)
(5763245328407151509, 2667750753482493165)
(7555733187385839937, -3086353253727205187)
(125659064703488726, 5140926259000900742)
(7787793618971137526, -8274539711531862741)
(2042197709095392281, -6969034173749283666)
(-2329645086563858017, -8659018712592954136)
(3809017989278288860, 6743838301649527321)
(-5220811742850169035, -5393211633196344971)
(6559427200882534391, 428067652293154053)
(-5131966036798442822, 2718588641369053583)
(5859196961590924345, 8420535639752015575)
(6166991564720080243, -7956309639292889900)
(-4092073293475214578, -2895441492500635994)
(7993558404786023816, -911005837536562032)
(7273297412649225644, 4578722283433081443)
(-1267681476667958061, -7413174152853108764)
(4306004624164426225, 9075015327906660472)
(-2487005266707313186, 9094799608383246460)
(-2923591951091320685, -4429433755870569554)
(-3696932420890164643, -7800258298193638002)
(3357302588282321895, -4913421383907109589)
(-7221334203066715955, 2017796236116171616)
(9163888657963677754, 4018924490737684657)
(-1099829196703716267, -6264252220351036650)
(-642952085107132296, 3767884888451611311)
(527987111277612, 7632738660493546039)
(-3998582554036700831, -5356054378750596379)
(1801800146978294773, -4613101098131187305)
(8176803425798852386, -1530815643077126303)
(3892012291009513807, 3507198043802018367)
(8620496707832315302, 7410204292123967572)
(-139445384605998905, -2987272276390292353)
(-6282568725766761172, -7313301209863883959)
(-6792886807563431418, 1192034185689793516)
(-5810294560071571104, -4676425607887356246)
(3681641557832394644, 636191303626537746)
(6658001506913673561, 6355291120570759870)
(4699897713557831419, 1388595660520920827)
(8167609938752834257, 5895540248578888684)
(4700867922931935727, -2998738582289555564)
(2766406958846860797, -3776569466201538335)
(-5625849983774440979, -7193975666796333849)
(-7941908702741523491, -2780963831009707591)
(-7830143645392669610, 2609735844133044880)
(1523073330251635441, 710741761419001305)
(-6581513125674598054, 3060258393627724634)
(6710750401313867994, 6036740552519356130)
(-6911084781203380007, 1462248284834083592)
(7165008331210412696, 6117615792644842071)
(546934392197185665, -4886184377403087643)
(8764440086836358299, -7420892266557745029)
(3869462188557628084, 2907432998141850859)
(3778707864005779389, 7279942318251216846)
(-8325552175049426768, 723637612278165690)
(742079671221612356, 5333018148608464477)
(5392075075328630318, -8563096719368229457)
(-6344636862855911574, -5188921294559497364)
(-6637316623981506230, 4779653078144759521)
(-909466358296722048, 936969310284448396)
(4900198088503156923, 8628723846026502161)
(-8977433037756864852, 2495204779819974355)
(7237479321864153015, 1955399579250810999)
(7233867915280949261, -5435799613495882961)
(5522306633319030580, -6647445190542283190)
(7206399772319763491, -5128674099758642173)
(-2902801500870295742, -8854367199213717042)
(472098783786793941, 7362984077976505677)
(-8474332906916110007, -4467705929834314871)
(5978460846094441670, 7714918478840018955)
(-2061090609359231413, -3527649184627369131)
(3539009965263038934, 8206135043614962684)
(6401070173714811480, -1682831052078650984)
(-2535701028948781751, -5279901239680436761)
(-2286594582445859966, -6093367890270667069)
(-1783634340953695800, -1613257828155338668)
(-2223052663087795817, 1976299067511017404)
(-3110214535229697118, -2553829581652269898)
(6981678242173952194, -4736945139525948678)
(-2198554067764664492, 758508070534752473)
(523829554425762211, 8638643599719600672)
(5242927180163109354, 4694479913363773536)
(2425915945773879567, -6931361073119828308)
(-3108335269508743528, -7479224046509995779)
(-5056248216117384244, 2683582250808590643)
(1625310844681173613, 8341978661824489198)
(-6860424671788664922, 3222540332210782944)
(-8835469112227102938, -297790754037264281)
(3366773321168979717, 6760350853968794693)
(-702320926853878496, 4473671354866256228)
(3165804120604584944, 4364152694185209683)
(6414763190298157405, 346751945324984299)
(-431213672767089449, 2368638343333986131)
(8811795599229495049, -3467321549996209704)
(3088340730029488477, -8287648979574945607)
(7743840530427966479, -5048258400849003240)
(-1325699130106972145, 6293783153811562850)
(8090904718901620132, -7714148030051211628)
(4093100315651984962, -5484679713324490296)
(-538342346918265064, -1283255248993804977)
(865234616544729496, -3251391221660414047)
(3317595230356933444, 7285116873873883941)
(6794856930618361696, -3925029507756481888)
(7290072689077997886, 5047593779438761085)
(-5354922392871654440, -1472730074279935558)
(-6669692206330217044, -6911617531838095604)
(3496738380125619559, -3803665791030204421)
(8595987620181248062, -5752291447056487290)
(-4658803883117837191, 8831525889754287773)
(-7088556580826731073, -5634258279694885380)
(-4361675046249788082, -3578559438696916651)
(-8820296001330660457, -403850965225836781)
(8969498611237637539, -6513965070116456005)
(-2081171190350488637, 399780442373838047)
(-4338721931424883976, 8308925902351302658)
(1197193717537977743, -1686461143674363675)
(-9148100251441647781, 4915062392233339635)
(8111654628702847399, -5021718769491306752)
(1489928670495823780, -8045505208134575560)
(4620907040800978797, -6676237822029596064)
(7191174194625175010, 4868241445508214120)
(7597966648253355394, -6674561095498501577)
(4200334993126425242, -2992143397012332322)
(-2450075905740246565, -8133443224067678961)
(-7578170874578159864, -5928474673958977585)
(-5667831130078345549, -2789017282863727947)
(5708999554075174330, -9023257538097551398)
(-2481374779636222282, -1782852607559465884)
(-2619028368623833132, 8867570361142347364)
(5234810933847161625, -2990135202258945864)
(-344813291582305833, 650372629685846337)
(4655343998222497055, -5761311739576691409)
(9153258146417498437, -8707671061879569133)
(-7653345162624793278, 6978756073806514898)
(-6757669908728115308, -4351870600922712995)
(678648866496704537, -6472824925164263585)
(2625039337104525673, -8421063470189096459)
(4334053969580065911, -9071773424352677533)
(7222483406369821091, 2912756675001521424)
(-3944608050687815699, -7562070901044882833)
(3862176801324991447, -560799011421950037)
(-6305324321713574653, 1850106646961409039)
(-684798651115496909, 8204362574565702157)
(7573865016972531563, -7225632639624017407)
(709853147514224754, 1073733804397648235)
(-4466988002097284771, -6965006763097609840)
(1638721293011746380, -4174407015045860884)
(-6658988795711857301, 2616974656950549190)
(-5251153484547192494, 8262158596061655024)
(-5667793395478524303, 8680258378911296605)
(-4924426346604606635, 3538530286692645641)
(-5377333770048424713, 5757103655552737770)
(-402680198912255100, 1259863001919461289)
(1159645933703876483, -2299667384625415966)
(-7387729029573743701, -122017394390606492)
(6256980291162319755, 177933734013178036)
(-1368380167976945730, 2350863043494979067)
(-5520988461050471490, -2397084245159031123)
(-9199523087969465711, 2456374247660796460)
(-4923402196244181197, -2920199519234842579)
(1495351410466388543, 9124321761731151916)
(-9017202404015842870, -1570229354941681986)
(7015677089490764994, -8328022708692624037)
(-6593445451658701858, 3785061720254532466)
(-3576459364893274768, 328574143592204013)
(3501904969261471260, -3524604085814697181)
(-5141158339404117162, -4372340689544353354)
(5377220140696639275, -911541457426471741)
(-7700198584645988548, 5832674228814168692)
(8544495397049545984, 4196117819380341588)
(-2004693167184719201, -4748444640972661010)
(8718258977884645099, -4503227096782779778)
(4695473176684449925, -3212410972822234795)
(-4410234633194085537, 4718366921525089956)
(-8462462363723172788, -7201966774821947011)
(-8830727117405993986, -5306128208383639726)
(1722375811794285807, -2868969267935996783)
(-4486751088102219531, -6772810306323324652)
(6999373884049621279, -912823818384526647)
(4966557927864299276, 8588966572291216689)
(8147207687523155630, -8785231026835104921)
(-7334582211398385205, 6593049645982764919)
(4925370523061524776, -3439789947472228756)
(3080466024589496009, -2753055078580178726)
(1141585152364878188, 5527125990146041372)
(8420080655660090904, 3593475866176298478)
(868575997580909114, -6907718664301505477)
(7583301963471601375, 1077843004865984435)
(-5685897956003354985, -1394912805582334408)
(-252084441258430010, -4303862000587874443)
(3562301869195289151, -6820409511295922495)
(5202689858335971906, -2636059055083081902)
(-8649743935520256285, -5331697018998151581)
(-359211558454441386, 7393769286399102615)
(6920710678520554224, 4348143322123223405)
(-3432186373352591330, 5137922323148968659)
(2688807692606885960, -5185119057670384102)
(3971115875901825066, 2765584009146175245)
(7970058998948954030, 7455541154865773855)
(4648698250206293129, -5713074613868858694)
(3407731589061638050, 6645483184228259352)
(9015978122971523093, -6165490215171533661)
(-4044817588861165141, 9223298942365690294)
(62050518293565236, 6429119436797104715)
(5421261653833704571, 3983014741475286171)
(-792682423796521902, -1233816729841701002)
(-8379746093791589851, -9188049993219245739)
(7737661030720695313, -2504832865779628452)
(4897586264080140172, 1113495232415861844)
(-2970832353218670696, -8079202875695929567)
(-8923232071839420284, 1139295212174636149)
(-9039339365758606460, 544864495986939421)
(7910712653752894838, -556258507511878412)
(-3573304050947365795, -4043840115260165305)
(4276776411710535329, 6017178892027175506)
(-5738706186451127060, 5108769406548243765)
(7902735798078207891, 5493914529527964974)
(-7473678475313480806, -4702288996259334166)
(-8931551828315429486, 7632176355392087416)
(8709235058015947440, -6069947192150217709)
(-7933218684831408734, 2166272742539116543)
(-2432654651818122190, 4341235866064169498)
(1708530822161580517, -283595961763123556)
(-8725280379591452906, -5712121503619994837)
(-851761674346070896, 3282032300508770313)
(83281759593892757, 2731445837508566670)
(-2678861505929215932, -8829937275843618081)
(-4102143052799592330, 6077007368188655610)
(1064294814522687956, -8534477193075724390)
(8265923642018558991, -8520048197231643005)
(-7985980396075057565, 7467088477287723498)
(-1469535307600035683, -1185369580383176098)
(-2114690932687013985, -4550808703582258525)
(486304803329333019, -4900690238790674182)
(3510836075382839710, -993103896051965283)
(-1189551597832338007, 3839553675784787138)
(2034676618174794215, -7813454867196377183)
(-1007360020555685135, 1025622838038215398)
(-2957044067958364783, 2639940691868390894)
(-3723044048007952294, -775711166616456650)
(-3199086993334756688, 7183087000403769219)
(3669015794771553739, 3323865177035223509)
(4938977055470531732, -5677093580153627417)
(5253180734045128458, 332542819549735072)
(7047767185963612742, 6083699375629629661)
(2206371904543418750, 1192181170780737167)
(-2313281355562709417, 4885256788222119929)
(5197500743366929970, 4974683374099533266)
(1973741664479728820, 905183884778116905)
(8329723359857316527, -3041273616432088173)
(-5319234104399664, -1197161673657264935)
(4318651335135014416, -7929727958053131673)
(-740157816358838685, -4446847144798090914)
(4201748765326890367, -100662577512676719)
(-574237040816831964, -7921016086520578326)
(-8977937412096389118, 1141769311378512121)
(6095768696246245685, 8572869268063240556)
(-7426243205083817070, 8797271649811916731)
(-4075668553333162695, 1405865876972035463)
(3396970495989531205, -211130825253492604)
(-2568562633726834266, 1585445498694356689)
(-5940877571012343178, -5712345246620407951)
(-4581278192129986670, 3405473508479933139)
(-1367835968812909884, 5942892509000438115)
(2779433335919369916, -9093132989390282859)
(-4620723728504665907, 6212684564999313236)
(-3602719942759951920, 4616757050721029005)
(6840728984075513659, 5170145779911406567)
(-6897839322913275152, -3536722302212348221)
(-2816201663904809944, -588476875968501740)
(-3491408486038906957, -1001577585798115513)
(5881147231016866480, -896723757295166710)
(-5814303632381433186, -1480483967898947860)
(7996849008653272387, 5311846840636073379)
(-1458232050682617179, -3385843394261910651)
(-7642886984237298893, 478943209193740249)
(467462040626666794, 8556058329329774858)
(2198908384988070935, -1297993539677645426)
(8188099702729694763, 6957786479361599371)
(-4403306864749424928, -5005122178297619536)
(-1494669458337104640, -526991107271788976)
(-5859508805479089732, -5703015184969205096)
(2416998594428608985, 5913207635723853959)
(-3173521902981649567, 4676317100127631641)
(-3591588145941784737, -8135955803581130540)
(9004193863376752364, -3906031735216142364)
(6319239123884219638, -6458346294323200082)
(1951748389827961234, 6991064575672472737)
(5611713889992663191, 8982260868983214990)
(1652422730272431459, -5689271702643437885)
